Sports_720P-00a1, mpc, 0.9, 642411, 0.19421, 209.401 
Sports_720P-0104, mpc, 0.9, 592540, 0.21768, 251.0882 
Sports_720P-058f, mpc, 0.9, 659876, 0.19714, 0 
Sports_720P-07d0, mpc, 0.9, 352293, 0.064461, 80.9667 
Sports_720P-0b9e, mpc, 0.9, 688392, 0.2144, 103.1852 
Sports_720P-17fb, mpc, 0.9, 384605, 0.15498, 79.794 
Sports_720P-2191, mpc, 0.9, 236310, 0.078934, 161.0818 
Sports_720P-2234, mpc, 0.9, 682566, 0.13153, 0 
Sports_720P-2632, mpc, 0.9, 371252, 0.10748, 799.18 
Sports_720P-2c06, mpc, 0.9, 446484, 0.16701, 641.3788 
Sports_720P-2c80, mpc, 0.9, 579554, 0.12517, 0 
Sports_720P-3072, mpc, 0.9, 235713, 0.068968, 182.9466 
Sports_720P-3338, mpc, 0.9, 396843, 0.091812, 238.2708 
Sports_720P-33c6, mpc, 0.9, 365169, 0.086527, 118.177 
Sports_720P-38a1, mpc, 0.9, 356704, 0.088988, 150.7017 
Sports_720P-3eb4, mpc, 0.9, 313286, 0.063813, 100.114 
Sports_720P-3ffe, mpc, 0.9, 511344, 0.093146, 0 
Sports_720P-4b69, mpc, 0.9, 608154, 0.21938, 234.1436 
Sports_720P-50cf, mpc, 0.9, 552395, 0.12249, 346.5021 
Sports_720P-531c, mpc, 0.9, 464347, 0.14795, 99.3422 
Sports_720P-5833, mpc, 0.9, 421191, 0.088852, 0 
Sports_720P-5ae1, mpc, 0.9, 535674, 0.10347, 182.5383 
Sports_720P-5bfd, mpc, 0.9, 350862, 0.043123, 88.1719 
Sports_720P-5e39, mpc, 0.9, 382831, 0.087302, 49.39 
Sports_720P-5ea4, mpc, 0.9, 666933, 0.31174, 203.764 
Sports_720P-62ba, mpc, 0.9, 388767, 0.092613, 59.13 
Sports_720P-6365, mpc, 0.9, 552517, 0.1943, 51.191 
Sports_720P-675b, mpc, 0.9, 333887, 0.094826, 92.2184 
Sports_720P-69a0, mpc, 0.9, 321317, 0.090211, 110.6583 
Sports_720P-6bb7, mpc, 0.9, 334819, 0.086615, 0 
Sports_720P-6d04, mpc, 0.9, 458286, 0.16235, 471.0726 
Sports_720P-7ba7, mpc, 0.9, 543210, 0.13644, 176.5733 
