Sports_2160P-0455, mpc, 0.9, 3467838, 0.16325, 1971.4867 
Sports_2160P-086d, mpc, 0.9, 2371418, 0.027442, 498.9958 
Sports_2160P-1261, mpc, 0.9, 1487929, 0.06427, 8577.6533 
Sports_2160P-1733, mpc, 0.9, 3224233, 0.082014, 0 
Sports_2160P-1b70, mpc, 0.9, 3541611, 0.076297, 659.1786 
Sports_2160P-1ddc, mpc, 0.9, 2221767, 0.061206, 1347.31 
Sports_2160P-210c, mpc, 0.9, 4153113, 0.1488, 1660.9283 
Sports_2160P-2568, mpc, 0.9, 1501590, 0.014841, 542.9132 
Sports_2160P-2626, mpc, 0.9, 2532339, 0.060236, 1454.04 
Sports_2160P-279f, mpc, 0.9, 2687753, 0.068539, 826.3806 
Sports_2160P-2a83, mpc, 0.9, 3451776, 0.063299, 572.0883 
Sports_2160P-2e1d, mpc, 0.9, 2876735, 0.071182, 2499.7433 
Sports_2160P-2eda, mpc, 0.9, 4532195, 0.2173, 1740.625 
Sports_2160P-5ef3, mpc, 0.9, 4599918, 0.16714, 1234.8414 
Sports_2160P-69b9, mpc, 0.9, 1895184, 0.0084446, 60.6494 
Sports_2160P-6b28, mpc, 0.9, 2569495, 0.033996, 201.222 
Sports_2160P-300d, mpc, 0.9, 1681602, 0.063705, 1091.3723 
Sports_2160P-324e, mpc, 0.9, 3370409, 0.1166, 1248.2024 
Sports_2160P-349c, mpc, 0.9, 3045980, 0.074723, 588.7529 
Sports_2160P-3794, mpc, 0.9, 2727862, 0.07747, 527.9065 
Sports_2160P-391a, mpc, 0.9, 4672138, 0.22886, 903.18 
Sports_2160P-3a9a, mpc, 0.9, 1392875, 0.061083, 335.146 
Sports_2160P-3d85, mpc, 0.9, 3547885, 0.18296, 1991.6962 
Sports_2160P-4024, mpc, 0.9, 2288274, 0.029819, 0 
Sports_2160P-4201, mpc, 0.9, 795583, 0.039628, 0 
Sports_2160P-49f1, mpc, 0.9, 4716507, 0.082423, 0 
Sports_2160P-4aae, mpc, 0.9, 1850721, 0.051264, 541.9633 
Sports_2160P-4e9f, mpc, 0.9, 4481311, 0.18345, 38.4817 
Sports_2160P-7165, mpc, 0.9, 3048519, 0.10288, 276.935 
Sports_2160P-7a11, mpc, 0.9, 4611710, 0.14145, 1752.2905 
Sports_2160P-7af7, mpc, 0.9, 3343494, 0.052223, 3722.1217 
Sports_2160P-7af8, mpc, 0.9, 2017032, 0.014391, 398.3661 
Sports_2160P-7bbe, mpc, 0.9, 4749663, 0.17449, 1885.7947 
