Sports_720P-00a1, integral, 0.9, 642411, 0.038634, 173045.8958 
Sports_720P-0104, integral, 0.9, 592540, 0.044511, 130730.4589 
Sports_720P-058f, integral, 0.9, 659876, 0.0504, 66375.5621 
Sports_720P-07d0, integral, 0.9, 352293, 0, 13508.8683 
Sports_720P-0b9e, integral, 0.9, 688392, 0.062127, 67500.1552 
Sports_720P-17fb, integral, 0.9, 384605, 0.017798, 47141.1575 
Sports_720P-2191, integral, 0.9, 236310, 0.01598, 49152.6411 
Sports_720P-2234, integral, 0.9, 682566, 0.035632, 19014.7997 
Sports_720P-2632, integral, 0.9, 371252, 0.024197, 57609.286 
Sports_720P-2c06, integral, 0.9, 446484, 0.038159, 19267.8778 
Sports_720P-2c80, integral, 0.9, 579554, 0.098137, 116876.3916 
Sports_720P-3072, integral, 0.9, 235713, 0, 78474.581 
Sports_720P-3338, integral, 0.9, 396843, 0.00033436, 53859.7646 
Sports_720P-33c6, integral, 0.9, 365169, 0, 37882.0618 
Sports_720P-38a1, integral, 0.9, 356704, 0, 30545.255 
Sports_720P-3eb4, integral, 0.9, 313286, 0, 20395.432 
Sports_720P-3ffe, integral, 0.9, 511344, 0.0033657, 23533.7133 
Sports_720P-4b69, integral, 0.9, 608154, 0.058188, 117462.2037 
Sports_720P-50cf, integral, 0.9, 552395, 0.012126, 122842.6167 
Sports_720P-531c, integral, 0.9, 464347, 0.022603, 43260.3623 
Sports_720P-5833, integral, 0.9, 421191, 0.0025004, 34169.7696 
Sports_720P-5ae1, integral, 0.9, 535674, 0.040917, 103540.5717 
Sports_720P-5bfd, integral, 0.9, 350862, 9.906e-05, 45551.0031 
Sports_720P-5e39, integral, 0.9, 382831, 0.0016927, 8178.4717 
Sports_720P-5ea4, integral, 0.9, 666933, 0.082979, 70212.327 
Sports_720P-62ba, integral, 0.9, 388767, 0, 44925.4433 
Sports_720P-6365, integral, 0.9, 552517, 0.025562, 86450.7256 
Sports_720P-675b, integral, 0.9, 333887, 0, 37183.8858 
Sports_720P-69a0, integral, 0.9, 321317, 9.109e-06, 23229.0033 
Sports_720P-6bb7, integral, 0.9, 334819, 0.00060854, 22204.6653 
Sports_720P-6d04, integral, 0.9, 458286, 0.046263, 109643.5638 
Sports_720P-7ba7, integral, 0.9, 543210, 0.021845, 85702.9183 
