Sports_360P-02c3, random, 0.9, 118875, 0.046257, 925.564 
Sports_360P-0c66, random, 0.9, 156918, 0.10515, 971.7346 
Sports_360P-0dda, random, 0.9, 169252, 0.1713, 1463.384 
Sports_360P-11b7, random, 0.9, 59013, 0.020905, 609.605 
Sports_360P-12ee, random, 0.9, 212853, 0.030422, 304.8453 
Sports_360P-1803, random, 0.9, 1490, 0.030501, 20468.1517 
Sports_360P-1a23, random, 0.9, 110919, 0.043778, 1013.3721 
Sports_360P-1d5c, random, 0.9, 115828, 0.12309, 2489.388 
Sports_360P-2725, random, 0.9, 89799, 0.016944, 656.7279 
Sports_360P-27b0, random, 0.9, 141569, 0.091768, 285.6473 
Sports_360P-2ace, random, 0.9, 150898, 0.032005, 698.326 
Sports_360P-2e48, random, 0.9, 47021, 0.019715, 1984.834 
Sports_360P-301d, random, 0.9, 181083, 0.15334, 1274.2767 
Sports_360P-32d3, random, 0.9, 145600, 0.098504, 1307.02 
Sports_360P-35e1, random, 0.9, 178679, 0.030145, 621.828 
Sports_360P-3960, random, 0.9, 69860, 0.034579, 334.5867 
Sports_360P-3e68, random, 0.9, 55719, 0.021442, 609.4983 
Sports_360P-4545, random, 0.9, 93606, 0.022062, 1864.626 
Sports_360P-46c6, random, 0.9, 38145, 0.083045, 3516.575 
Sports_360P-4802, random, 0.9, 113931, 0.021164, 1639.624 
Sports_360P-4ad7, random, 0.9, 112095, 0.0164, 756.9118 
Sports_360P-50fd, random, 0.9, 174638, 0.11958, 921.6043 
Sports_360P-5252, random, 0.9, 107842, 0.020109, 1402.566 
Sports_360P-5ded, random, 0.9, 141462, 0.15345, 1198.585 
Sports_360P-61f6, random, 0.9, 172513, 0.1348, 1715.162 
Sports_360P-65f3, random, 0.9, 80781, 0.11473, 724.4883 
Sports_360P-6b4f, random, 0.9, 193830, 0.18821, 1506.25 
Sports_360P-6c6f, random, 0.9, 123015, 0.09333, 658.8317 
Sports_360P-6cfd, random, 0.9, 169301, 0.054299, 482.0301 
Sports_360P-6f62, random, 0.9, 106375, 0.019656, 837.276 
Sports_360P-7f50, random, 0.9, 151155, 0.051281, 2132.23 
