Sports_360P-02c3, integral, 0.9, 118875, 0.022312, 17288.868 
Sports_360P-0c66, integral, 0.9, 156918, 0.042346, 32560.6561 
Sports_360P-0dda, integral, 0.9, 169252, 0.055288, 28949.626 
Sports_360P-11b7, integral, 0.9, 59013, 0.0058883, 4019.225 
Sports_360P-12ee, integral, 0.9, 212853, 0.0091761, 8777.0046 
Sports_360P-1803, integral, 0.9, 1490, 0.139, 2028.2933 
Sports_360P-1a23, integral, 0.9, 110919, 0.019241, 14135.8219 
Sports_360P-1d5c, integral, 0.9, 115828, 0.059602, 13199.516 
Sports_360P-2725, integral, 0.9, 89799, 0, 10900.1669 
Sports_360P-27b0, integral, 0.9, 141569, 0.039392, 13792.3111 
Sports_360P-2ace, integral, 0.9, 150898, 0.0058335, 10093.668 
Sports_360P-2e48, integral, 0.9, 47021, 0.0006763, 10049.922 
Sports_360P-301d, integral, 0.9, 181083, 0.074163, 8765.2333 
Sports_360P-32d3, integral, 0.9, 145600, 0.049768, 32655.2705 
Sports_360P-35e1, integral, 0.9, 178679, 0.010184, 6690.5878 
Sports_360P-3960, integral, 0.9, 69860, 0.0074755, 6533.4033 
Sports_360P-3e68, integral, 0.9, 55719, 1.8029e-05, 9945.4833 
Sports_360P-4545, integral, 0.9, 93606, 0.0049946, 13638.664 
Sports_360P-46c6, integral, 0.9, 38145, 0.021227, 5413.8767 
Sports_360P-4802, integral, 0.9, 113931, 0.0046002, 21462.91 
Sports_360P-4ad7, integral, 0.9, 112095, 0.0022742, 12397.8737 
Sports_360P-50fd, integral, 0.9, 174638, 0.061254, 32320.7412 
Sports_360P-5252, integral, 0.9, 107842, 9.2683e-07, 17632.338 
Sports_360P-5ded, integral, 0.9, 141462, 0.080062, 25666.9967 
Sports_360P-61f6, integral, 0.9, 172513, 0.043092, 40352.728 
Sports_360P-65f3, integral, 0.9, 80781, 0.043587, 20443.7633 
Sports_360P-6b4f, integral, 0.9, 193830, 0.079628, 44223.832 
Sports_360P-6c6f, integral, 0.9, 123015, 0.03596, 21089.7267 
Sports_360P-6cfd, integral, 0.9, 169301, 0.03336, 15256.2638 
Sports_360P-6f62, integral, 0.9, 106375, 0, 13078.082 
Sports_360P-7f50, integral, 0.9, 151155, 0.030572, 35787.728 
