Sports_720P-00a1, random, 0.9, 642411, 0.099117, 6602.0979 
Sports_720P-0104, random, 0.9, 592540, 0.12502, 5072.7555 
Sports_720P-058f, random, 0.9, 659876, 0.11783, 2854.4929 
Sports_720P-07d0, random, 0.9, 352293, 0.012018, 2017.06 
Sports_720P-0b9e, random, 0.9, 688392, 0.14684, 3473.036 
Sports_720P-17fb, random, 0.9, 384605, 0.052126, 4134.5092 
Sports_720P-2191, random, 0.9, 236310, 0.033143, 4381.3765 
Sports_720P-2234, random, 0.9, 682566, 0.06269, 564.4992 
Sports_720P-2632, random, 0.9, 371252, 0.060118, 2957.994 
Sports_720P-2c06, random, 0.9, 446484, 0.098857, 7490.5852 
Sports_720P-2c80, random, 0.9, 579554, 0.12205, 3855.884 
Sports_720P-3072, random, 0.9, 235713, 0.0098234, 5857.5576 
Sports_720P-3338, random, 0.9, 396843, 0.017642, 3392.9333 
Sports_720P-33c6, random, 0.9, 365169, 0.01282, 2334.5743 
Sports_720P-38a1, random, 0.9, 356704, 0.014346, 2305.9317 
Sports_720P-3eb4, random, 0.9, 313286, 0.010095, 2505.826 
Sports_720P-3ffe, random, 0.9, 511344, 0.022323, 963.5667 
Sports_720P-4b69, random, 0.9, 608154, 0.12834, 4081.601 
Sports_720P-50cf, random, 0.9, 552395, 0.031732, 6838.7917 
Sports_720P-531c, random, 0.9, 464347, 0.057451, 2514.5409 
Sports_720P-5833, random, 0.9, 421191, 0.021408, 1142.8147 
Sports_720P-5ae1, random, 0.9, 535674, 0.061494, 4315.6567 
Sports_720P-5bfd, random, 0.9, 350862, 0.0058643, 3754.6562 
Sports_720P-5e39, random, 0.9, 382831, 0.022195, 1819.2983 
Sports_720P-5ea4, random, 0.9, 666933, 0.20799, 3338.814 
Sports_720P-62ba, random, 0.9, 388767, 0.010418, 2281.4183 
Sports_720P-6365, random, 0.9, 552517, 0.080797, 2624.7848 
Sports_720P-675b, random, 0.9, 333887, 0.013104, 2429.7455 
Sports_720P-69a0, random, 0.9, 321317, 0.026105, 1491.3733 
Sports_720P-6bb7, random, 0.9, 334819, 0.018316, 1946.3747 
Sports_720P-6d04, random, 0.9, 458286, 0.10531, 7743.9791 
Sports_720P-7ba7, random, 0.9, 543210, 0.048946, 3558.6917 
