Sports_2160P-0455, random, 0.9, 3467838, 0.06633, 36253.6383 
Sports_2160P-086d, random, 0.9, 2371418, 0.0037696, 18391.1023 
Sports_2160P-1261, random, 0.9, 1487929, 0.011546, 60226.0733 
Sports_2160P-1733, random, 0.9, 3224233, 0.029355, 16029.4558 
Sports_2160P-1b70, random, 0.9, 3541611, 0.010751, 15892.8948 
Sports_2160P-1ddc, random, 0.9, 2221767, 0.0089408, 13799.475 
Sports_2160P-210c, random, 0.9, 4153113, 0.08956, 32148.4983 
Sports_2160P-2568, random, 0.9, 1501590, 0.0020475, 18462.7062 
Sports_2160P-2626, random, 0.9, 2532339, 0.0070439, 29376.4967 
Sports_2160P-279f, random, 0.9, 2687753, 0.0092316, 18470.0701 
Sports_2160P-2a83, random, 0.9, 3451776, 0.013399, 18320.74 
Sports_2160P-2e1d, random, 0.9, 2876735, 0.010366, 16612.1667 
Sports_2160P-2eda, random, 0.9, 4532195, 0.11066, 32922.3083 
Sports_2160P-5ef3, random, 0.9, 4599918, 0.079606, 28101.9282 
Sports_2160P-69b9, random, 0.9, 1895184, 0.00063376, 13132.0768 
Sports_2160P-6b28, random, 0.9, 2569495, 0.0030678, 15180.1018 
Sports_2160P-300d, random, 0.9, 1681602, 0.0074183, 24705.7496 
Sports_2160P-324e, random, 0.9, 3370409, 0.018415, 27165.9419 
Sports_2160P-349c, random, 0.9, 3045980, 0.016671, 19470.3923 
Sports_2160P-3794, random, 0.9, 2727862, 0.015719, 17038.8013 
Sports_2160P-391a, random, 0.9, 4672138, 0.10438, 25840.34 
Sports_2160P-3a9a, random, 0.9, 1392875, 0.0068987, 68700.3244 
Sports_2160P-3d85, random, 0.9, 3547885, 0.078391, 74245.2654 
Sports_2160P-4024, random, 0.9, 2288274, 0.0028436, 12639.7162 
Sports_2160P-4201, random, 0.9, 795583, 0.022672, 6359.2427 
Sports_2160P-49f1, random, 0.9, 4716507, 0.02849, 11618.8367 
Sports_2160P-4aae, random, 0.9, 1850721, 0.0093042, 14679.5546 
Sports_2160P-4e9f, random, 0.9, 4481311, 0.092036, 31715.9417 
Sports_2160P-7165, random, 0.9, 3048519, 0.038608, 24019.8317 
Sports_2160P-7a11, random, 0.9, 4611710, 0.043772, 33003.1018 
Sports_2160P-7af7, random, 0.9, 3343494, 0.007807, 15979.26 
Sports_2160P-7af8, random, 0.9, 2017032, 0.0012429, 15663.3128 
Sports_2160P-7bbe, random, 0.9, 4749663, 0.089502, 30424.571 
